Cluster,RA_ICRS,DE_ICRS,dist,e_dist,age,e_age,FeH,e_FeH,Av,e_Av,Nc,alpha_high_int,alpha_high_er_int,alpha_low_int,alpha_low_er_int,Mc_int,Mc_er_int,offset_int,offset_er_int,mass_total,e_mass_total,bin_frac,average_ratio,str_average_ratio,segr_ratio,segr_ratio_std,mass_seg,mass_seg_pval,n_members,rh,e_rh,t_relax,e_t_relax,bin_frac_05,bin_frac_corr,bin_frac_05_corr,er_bin_frac,er_bin_frac_05,tau,e_tau
Pozzo_1,122.3438,-47.3146,0.343,0.008,7.105,0.074,-0.042,0.044,0.269,0.059,668,-1.1162,0.30115,0.01648,0.27706,-0.2,0.15483,1.64677,0.10563,610,122,0.18253968253968253,0.69913,0.24298,1.15546,3.58429,0.07278,0.84385,821.0,3.8970578972265284,0.45926971655032983,90.4468223269087,18.369746729511245,0.16825396825396827,0.16455191161165303,0.1492757587184848,0.05641165858453232,0.052197430680324765,0.14080130713865718,0.037327696181288915
RSG_1,75.5537,37.4988,0.31,0.014,8.383,0.105,-0.101,0.068,0.736,0.069,151,-2.90204,1.78845,0.47125,0.37488,-0.07251,0.1157,1.41786,0.25753,179,35,0.4492753623188406,0.65889,0.20603,1.22882,3.9679,0.35166,0.01388,226.0,2.7915980189401366,0.3964968852807265,35.84635543265265,8.402714656991863,0.42028985507246375,0.4023269021099375,0.3722170501282098,0.17283597813524354,0.16229176022903197,6.738372158874143,2.2691520890179446
RSG_5,303.5534,45.6018,0.329,0.01,7.758,0.03,0.077,0.054,0.069,0.006,309,-1.61568,0.67192,0.18933,0.38708,-0.2,0.1523,1.42434,0.14786,259,51,0.352112676056338,0.67087,0.22177,1.11459,4.22408,0.145,0.38919,434.0,4.838381979072298,0.3320831376673593,114.05632476964306,16.24763175574968,0.33098591549295775,0.3341249051283085,0.3120077059574743,0.14366838964858966,0.1353069334004751,0.5022045310882077,0.07950784528135856
Roslund_3,299.6941,20.5111,1.617,0.028,8.02,0.075,0.112,0.08,1.149,0.059,183,-1.52326,0.27965,1.8407,0.31683,-0.03686,0.03678,1.62667,0.06933,496,99,0.5125,0.59557,0.2341,1.39609,3.29558,0.24249,0.00824,288.0,2.3754107787460534,0.27914238391204926,20.439789201451987,4.140297080041364,0.48125,0.4260235711202957,0.38704461625490466,0.1422278656988496,0.11922284052615505,5.122990935623315,1.3636589293648806
Roslund_5,302.636,33.7857,0.533,0.001,8.333,0.138,0.049,0.015,0.353,0.023,238,-1.88084,0.44239,1.08524,0.60818,-0.2,0.0673,1.44526,0.08117,346,69,0.5571428571428572,0.76134,0.22519,1.11232,6.11676,0.23205,0.02506,383.0,3.778975234657693,0.3949877313148008,61.60400238482762,11.446315161216015,0.5285714285714286,0.5391550862148277,0.5095932190359451,0.2621445086974611,0.24896056802531377,3.494548489360133,1.2863202110563485
Roslund_6,306.7021,39.6764,0.347,0.004,8.514,0.102,0.07,0.016,0.062,0.006,405,-1.32218,0.73903,0.33251,0.4107,-0.2,0.1642,1.64433,0.12844,502,100,0.4649859943977591,0.69018,0.21408,1.05557,5.19139,0.10103,0.41106,619.0,6.173369589869337,0.30703351339199425,157.55540521679373,19.606658190839767,0.44537815126050423,0.4469982234697296,0.42639994172502077,0.1754260814275842,0.1681850675802569,2.0728443541683363,0.5509517110874003
Roslund_7,313.1984,37.8073,1.219,0.02,8.034,0.163,-0.009,0.07,1.127,0.064,306,-1.84071,0.27015,1.89316,0.2479,-0.05065,0.02684,1.77671,0.06277,617,123,0.52,0.68186,0.24347,1.15477,11.03114,0.14166,0.08094,480.0,11.301613245390062,1.1728317381220486,286.1779137668446,52.897547872015416,0.509090909090909,0.43352357112029577,0.4148855253458137,0.10388637429247574,0.10975779632556827,0.37788868367354433,0.15809685733967743
Ruprecht_1,99.0778,-14.163,1.459,0.02,8.685,0.077,-0.065,0.059,0.736,0.078,191,-1.72605,0.47856,1.50468,0.20921,0.01592,0.03666,1.70998,0.10439,403,80,0.4382716049382716,0.59322,0.25738,1.31722,4.16785,0.26085,0.00283,291.0,3.4922491252739114,0.4660117425485828,40.75377706201732,9.105230302492515,0.41358024691358025,0.3913231447293685,0.36550744196932633,0.1561057182712798,0.14779840500046829,11.880429312044072,3.3885618084762243
Ruprecht_105,188.7075,-61.5584,1.858,0.075,8.179,0.27,0.112,0.095,1.959,0.171,163,-1.5434,0.34908,2.04309,0.28199,0.0365,0.03221,1.74245,0.10351,540,108,0.4965986394557823,0.66424,0.24477,1.32233,5.21087,0.38984,0.00013,252.0,5.445612186666883,0.7334237765127779,61.21853613052189,13.799729691321089,0.4489795918367347,0.3815286805705048,0.3237167048050803,0.11388459802311048,0.11188495222771545,2.466704122007361,1.6312383998217432
Ruprecht_107,199.9324,-64.9404,3.26,0.084,8.09,0.223,0.131,0.03,1.652,0.09,167,-1.9268,0.5953,1.44219,0.27696,0.13686,0.04723,1.97092,0.20386,533,106,0.5955882352941176,0.67314,0.26687,,,0.48551,0.08932,279.0,2.144001935369414,0.23552043920708884,16.48958131607299,3.1735041368997456,0.5882352941176471,0.48051827640884015,0.4629724070859927,0.14543666890303852,0.15300683977692728,7.460885435661084,4.091240047070663
Ruprecht_108,203.003,-58.511,0.961,0.013,8.242,0.193,-0.111,0.056,0.804,0.067,50,-2.41523,0.39428,1.56161,0.22775,-0.01479,0.02732,1.30612,0.0752,83,16,0.3684210526315789,0.47248,0.24015,1.75079,1.96375,0.36,0.0779,76.0,1.2785316188673341,0.17938576489895885,7.23815090776023,1.675490707828121,0.3157894736842105,0.32147259242267584,0.2677166687399566,0.07825178333421348,0.07540530520119779,24.119725813519047,12.085730566785582
Ruprecht_111,219.013,-59.9733,1.388,0.025,9.058,0.043,0.035,0.062,1.706,0.115,245,-1.61887,0.61569,1.58069,0.22175,0.05452,0.03487,1.88859,0.1077,740,148,0.5870646766169154,0.68196,0.26627,1.13604,1.98654,0.27541,0.00059,407.0,1.8972330053809052,0.11975931189495735,15.73375195254576,2.1667607499092374,0.5621890547263682,0.4719947177316379,0.43692616769471376,0.11749429175628959,0.12168430229252343,72.63863941905164,12.320422266640723
Ruprecht_119,247.0378,-51.5041,1.882,0.04,7.997,0.16,0.18,0.05,1.972,0.083,331,-1.84016,0.274,2.05712,0.2547,0.04222,0.02579,2.00613,0.07595,874,174,0.5220588235294118,0.69033,0.25737,1.20628,3.21885,0.21571,0.01355,532.0,4.160130396395672,0.36883395875017144,58.37523684206067,9.697093141842933,0.4852941176470588,0.4069888646441343,0.36003123061540443,0.0967455192192835,0.08296015574648943,1.7012625595128568,0.6875359614461486
Ruprecht_120,248.7919,-48.2856,1.755,0.082,7.391,0.385,0.177,0.057,2.407,0.081,55,-2.74133,0.97623,0.9528,0.31816,0.12996,0.048,1.60891,0.23514,221,44,0.5111111111111111,0.67165,0.26782,0.92527,0.97447,0.28889,0.43447,88.0,1.346862505257683,0.11840198338030002,5.324753789031662,0.879759549703824,0.5111111111111111,0.34424415878826464,0.3245518246802941,0.19138503423880834,0.18366394895407387,4.620622289082514,4.166693968485657
Ruprecht_127,264.4668,-36.3057,2.137,0.084,7.125,0.064,0.153,0.04,2.989,0.044,165,-1.13982,0.30526,1.67127,0.31365,0.1065,0.05757,1.80485,0.15177,913,182,0.5522388059701493,0.69785,0.27407,,,,,270.0,2.012416496757357,0.24585709814720663,11.165220192179605,2.3291418272731526,0.5373134328358209,0.4052933509154335,0.37163170424206693,0.136042353561218,0.1171998749777471,1.1943530080108542,0.3050476907055839
Ruprecht_128,266.0588,-34.8722,1.702,0.109,8.716,0.422,0.134,0.097,2.759,0.149,311,-2.20313,0.71679,1.69321,0.18514,0.13661,0.0327,2.1553,0.20483,846,169,0.625,0.73416,0.26541,1.67854,2.07309,0.29484,0.03853,526.0,1.8530588736895008,0.13772561158978136,17.4769899075112,2.616025558223317,0.609375,0.4780545449452842,0.44369327140624604,0.08843197862622999,0.07781889680973118,29.753178281005532,29.251906787438894
Ruprecht_145,282.6172,-18.2013,0.588,0.001,8.985,0.02,0.062,0.039,0.691,0.073,265,-1.65978,0.45321,1.91475,0.24618,-0.06475,0.03101,1.78534,0.0699,496,99,0.4854771784232365,0.67119,0.21602,1.32645,4.55717,0.22773,0.00181,406.0,2.9936494183009015,0.20788456328157293,38.01624264939567,5.4840459598865,0.44813278008298757,0.4385287182143334,0.40005997513873365,0.1478862864333992,0.1370333193293236,25.411529695325346,3.8480106416892594
Ruprecht_148,71.657,44.7159,3.009,0.248,7.439,0.266,-0.14,0.063,2.292,0.071,97,-1.66145,0.28446,1.30675,0.22422,0.11327,0.04191,1.63876,0.10637,388,77,0.5,0.60006,0.26649,1.15977,2.01979,0.31502,0.53058,157.0,2.171137543074612,0.24271474383758157,12.621903704662575,2.4593278917820447,0.5,0.33313304767715357,0.313440713569183,0.1489878464116398,0.14541708420394894,2.1770837564600622,1.3992842020248226
Ruprecht_16,110.7985,-19.4735,2.61,0.095,8.37,0.107,-0.046,0.043,1.027,0.05,121,-2.35058,0.65564,1.49442,0.3052,0.04415,0.04069,1.6547,0.14569,369,73,0.3619047619047619,0.58324,0.27714,1.14619,4.2975,0.30358,0.01679,175.0,4.520672571090041,0.6498880933467021,42.237674941315944,10.020610370263114,0.3238095238095238,0.27542833302505765,0.22960414006442847,0.1258200720309011,0.11400852583405761,5.5500896263275274,1.8983081075204018
Ruprecht_171,278.0051,-16.0778,1.468,0.028,9.482,0.017,0.07,0.048,0.934,0.035,833,-1.60841,0.93128,1.91575,0.12464,0.01878,0.02491,2.21371,0.09573,2687,537,0.5356037151702786,0.62669,0.24489,1.20218,3.27741,0.14623,0.00029,1366.0,2.833246274104978,0.10887345423705369,40.85804085606501,4.71331895144279,0.5170278637770898,0.4886552549613755,0.46895505883283584,0.09628686959093562,0.09309664123898397,74.25444589675944,9.0455853907789
Ruprecht_18,111.1584,-26.23,2.305,0.07,8.16,0.198,-0.053,0.052,2.127,0.057,375,-1.63239,0.30596,2.0061,0.24449,0.02044,0.02867,1.97639,0.08065,1263,252,0.5875,0.74174,0.26087,1.21334,3.2632,0.15396,0.07849,618.0,3.3852931388327177,0.15711541361336576,40.28280773485052,4.900456617188732,0.55625,0.4206330476771536,0.36969071356918304,0.09046383859725389,0.08086118361503869,3.5882299472770147,1.6931528172153192
Ruprecht_19,111.4636,-21.8184,1.371,0.023,7.931,0.125,-0.048,0.031,0.344,0.031,100,-1.81787,0.41848,1.17652,0.28774,-0.00649,0.05121,1.4571,0.11282,217,43,0.3974358974358974,0.50448,0.27573,1.08946,4.64126,0.20634,0.20165,153.0,4.7379032706476005,0.6204156747777384,53.353967380345495,11.737595314754914,0.34615384615384615,0.3794481265078679,0.3271756366183627,0.055409964491404624,0.05386728241429918,1.598944100887714,0.5792501779816284
Ruprecht_25,114.1863,-23.3838,5.623,0.188,8.933,0.066,-0.366,0.041,1.859,0.099,54,-1.0702,2.88105,1.03252,0.25107,0.12098,0.19361,1.3998,0.73388,400,80,0.6,0.60477,0.29312,,,,,94.0,2.18657837952715,0.46850720105986354,8.58624125501434,2.890087816187171,0.6,0.4849300411147225,0.4747371129683456,0.26682035690168554,0.26682035690168554,99.81525323783113,36.86297905085454
Ruprecht_28,114.897,-30.9305,3.679,0.24,9.413,0.099,-0.045,0.052,0.901,0.147,214,-2.88749,2.86045,1.52695,0.20151,0.09319,0.03153,2.10786,0.36158,707,141,0.6492537313432836,0.56614,0.27683,1.17354,3.68894,0.23634,0.02253,381.0,3.139685853039767,0.2506457354772339,32.500034697171,5.0644707056984055,0.6492537313432836,0.6023052711343805,0.6011809263990296,0.2456398671410846,0.2456398671410846,79.63723544511743,21.990088843690952
Ruprecht_34,116.4748,-20.3889,2.489,0.058,8.34,0.131,-0.095,0.032,1.104,0.057,193,-2.54289,0.41819,2.02915,0.25841,-0.04012,0.02392,1.53154,0.07493,374,74,0.40828402366863903,0.70808,0.26349,0.86615,5.88847,0.25455,0.00311,286.0,4.351000934418949,0.6945200795272736,58.03216052290674,15.034268345886336,0.40236686390532544,0.3218075947889348,0.3081614801602301,0.11522480715474138,0.10133313906001587,3.7699124144895273,1.4989943352880613
Ruprecht_35,116.5551,-31.2759,3.249,0.231,7.4,0.219,-0.153,0.051,1.953,0.034,142,-1.71808,0.3174,1.55355,0.24001,0.15217,0.03752,1.90509,0.12959,450,90,0.5,0.67401,0.25857,1.36461,3.87431,0.40529,0.16892,226.0,3.5937326523147606,0.6194932477468452,33.02209264744459,9.154904349409241,0.4827586206896552,0.3849300411147225,0.3574957336580008,0.14114858275517012,0.13680688815391193,0.760668458636877,0.4377275166521756
Ruprecht_4,102.2404,-10.5289,3.584,0.069,8.85,0.042,-0.175,0.046,1.666,0.063,161,-2.46296,0.7678,1.62565,0.18922,0.12066,0.02942,1.92204,0.18655,738,147,0.6230769230769231,0.65624,0.25225,0.81898,2.24363,0.21126,0.76935,273.0,2.976954710211784,0.2114962026567261,22.53882093317022,3.2875271780577995,0.6,0.5080069641916456,0.4747371129683456,0.17145869139210085,0.1352653460652574,31.41006295241729,5.497019368590937
Ruprecht_41,118.4387,-26.971,3.676,0.158,8.398,0.352,-0.114,0.042,1.298,0.074,350,-2.6518,0.51848,1.6817,0.2089,0.0995,0.02539,2.1292,0.12716,798,159,0.5070921985815603,0.64121,0.27299,1.07007,6.03767,0.12446,0.57366,561.0,8.27824481210515,0.45745859498200914,179.06139766287808,23.20610095746305,0.48226950354609927,0.42061576970185605,0.3880641198010039,0.11241321113982165,0.09464143278038449,1.3963620268416939,1.1461420601745012
Ruprecht_42,119.3979,-25.9202,5.205,0.128,8.452,0.182,-0.236,0.038,1.55,0.078,160,-2.37574,0.6028,1.69667,0.19703,0.11285,0.02977,1.83281,0.15734,689,137,0.4796747967479675,0.60751,0.27407,,,,,256.0,3.4977306410175255,0.4566125301773564,28.244834872405264,6.202872850081333,0.43902439024390244,0.36460483786269,0.31376150321224805,0.13557927412576046,0.11195073505006124,10.024459369615936,4.742840804556876
Ruprecht_44,119.7119,-28.569,4.139,0.234,7.217,0.055,-0.232,0.042,1.972,0.026,240,-1.24513,0.24587,1.73423,0.26774,0.09682,0.04277,1.97073,0.11186,1171,234,0.48756218905472637,0.67892,0.25884,,,,,377.0,3.3464959559794067,0.30614648623380036,27.555003486638416,4.677324296190578,0.47761194029850745,0.3724922301694489,0.35234905326685306,0.09966438687889552,0.10509258168285611,0.5981354320367662,0.1266743097513328
Ruprecht_48,120.6803,-32.0497,3.223,0.072,7.97,0.255,-0.115,0.046,1.493,0.04,191,-2.29572,0.59323,1.50527,0.19454,0.09056,0.03815,1.87172,0.17762,515,103,0.4666666666666667,0.59947,0.26005,1.52612,2.1212,0.12816,0.74662,302.0,1.6634110206480937,0.18341477972344705,12.203882279954176,2.3587286644003638,0.44,0.3801902377869624,0.34579461625490465,0.1343603336526791,0.12410484384852456,7.647191929488972,4.727126946635378
Ruprecht_50,120.8674,-30.8772,1.978,0.072,8.922,0.052,0.035,0.057,0.33,0.037,42,-2.43853,1.19122,1.82664,0.436,-0.01064,0.0402,1.13079,0.1147,81,16,0.4864864864864865,0.59055,0.25056,1.12676,1.15185,0.48611,0.01056,65.0,1.3284450932267429,0.17377560176635035,6.955494438514268,1.5279258246582275,0.43243243243243246,0.468498715558457,0.413454222896949,0.08216946643938353,0.08144549227036584,120.13567484208046,30.056020874176056
Ruprecht_54,122.8531,-31.9433,3.839,0.129,8.153,0.36,-0.158,0.038,1.488,0.123,316,-2.87892,0.43741,1.81797,0.16732,0.09348,0.02014,2.0768,0.11147,781,156,0.44047619047619047,0.58893,0.2597,1.26453,6.12523,0.23748,0.16769,491.0,4.967666754770781,0.4957641949159756,75.49945429620045,13.586480659161904,0.3968253968253968,0.3539997615964862,0.30262001308030145,0.08781371494974886,0.08189205830767592,1.8838928047648162,1.597991663456793
Ruprecht_58,123.7095,-31.9354,2.834,0.051,8.698,0.088,-0.124,0.02,1.068,0.065,208,-2.44313,0.51452,2.05746,0.23012,0.06066,0.02275,1.88554,0.10836,605,121,0.3163841807909605,0.62092,0.25075,1.32397,2.7738,0.27703,0.00216,295.0,2.1684994902996557,0.19482395338579434,16.451606112150436,2.760801495561175,0.2937853107344633,0.22990775191125623,0.19957992698936794,0.08179826820618935,0.07152755413188422,30.32436371616984,7.9782051008823185
Ruprecht_60,126.1027,-47.1948,4.116,0.487,8.914,0.052,-0.116,0.054,1.601,0.19,280,-1.65459,0.81926,1.73683,0.20369,0.07352,0.04217,1.87636,0.18305,729,145,0.4868421052631579,0.73045,0.28423,,,0.45759,0.0154,443.0,3.423779619157767,0.37967953590968306,41.14364729336678,7.973837916905795,0.4868421052631579,0.3717721463778804,0.3615792182315035,0.09654588865620528,0.09989407337179587,19.938717111792748,4.542206402469626
Ruprecht_63,128.1793,-48.3037,3.521,0.192,8.545,0.222,-0.125,0.021,1.756,0.168,382,-2.67287,0.49378,1.94778,0.22763,0.07228,0.02315,2.03616,0.10712,899,179,0.40445859872611467,0.61993,0.26827,1.29218,5.58895,0.3534,0.00038,577.0,5.634412297423276,0.42435966267418507,96.9285801308763,14.595471538996563,0.3821656050955414,0.2893886398408372,0.25690271806388704,0.0689531362668322,0.06240498700281057,3.6186630762461465,1.9283535258279003
Ruprecht_66,130.1517,-38.0681,4.154,0.218,9.031,0.055,-0.144,0.052,1.956,0.061,451,-3.0,0.96529,1.70203,0.16235,0.11883,0.02431,2.24564,0.20357,1220,244,0.6242603550295858,0.75832,0.2876,,,0.31076,0.62797,775.0,5.005854426240412,0.49530686580828154,88.77533810080463,15.887557919123564,0.621301775147929,0.5091903961443083,0.49603888811627456,0.12369141462682745,0.07761878313089719,12.09783522448237,2.6523307663086206
Ruprecht_67,130.4531,-43.3448,1.439,0.031,8.155,0.149,-0.012,0.038,1.716,0.038,91,-1.3856,0.31436,2.66425,0.4696,-0.07169,0.03531,1.48763,0.06595,306,61,0.4819277108433735,0.67073,0.24049,1.11348,1.90894,0.32993,0.01094,139.0,1.2629173074388544,0.34677668226922226,5.751649612540618,2.437345166269611,0.42168674698795183,0.366857751958096,0.29642385995629744,0.16486422780886245,0.13393068213548776,24.843202468307695,13.545443235675767
Ruprecht_68,131.1504,-35.9056,2.71,0.036,9.244,0.032,-0.102,0.046,1.415,0.056,461,-2.19397,1.54908,1.42414,0.16161,0.07612,0.04224,2.09098,0.24945,1117,223,0.43952802359882004,0.59079,0.28442,1.38508,4.91203,0.17922,0.00422,732.0,3.184449852218294,0.16860180389709156,44.90890733449723,5.72856091662621,0.4336283185840708,0.3530515947191158,0.33942293483897545,0.07967657146297874,0.08092585934589869,39.05417891328875,5.7531176907093515
Ruprecht_71,132.3106,-46.8617,1.795,0.056,7.426,0.028,0.095,0.076,1.25,0.074,146,-1.63379,0.18977,2.76555,0.50328,-0.05012,0.02817,1.63987,0.04825,481,96,0.5692307692307692,0.81515,0.23082,1.50273,2.16238,0.22697,0.03905,236.0,3.2721444501400283,0.35351711726519414,28.702335140766383,5.462583680777946,0.5461538461538461,0.48275434035106496,0.45194846240875075,0.17472436773131525,0.15607792639535667,0.9291434482394079,0.18670419660409818
Ruprecht_76,141.081,-51.6517,1.911,0.034,7.95,0.341,-0.014,0.044,1.655,0.072,43,-3.0,0.9842,1.74098,0.60914,0.09438,0.04336,1.50765,0.22019,160,32,0.5,0.6367,0.19763,1.43173,1.58044,0.45758,0.05461,66.0,1.3319317874111498,0.3044283701884176,5.021324774756012,1.793258719441183,0.45,0.3849300411147225,0.3247371129683456,0.2256717749298746,0.1964370128056319,17.749318717928418,15.310275236945662
Ruprecht_8,105.4287,-13.5236,2.027,0.061,8.553,0.051,-0.002,0.057,1.411,0.027,129,-1.56684,0.67403,1.83971,0.30971,0.04283,0.05057,1.67057,0.1747,336,67,0.42727272727272725,0.65894,0.2674,1.08001,4.71719,0.13144,0.73789,195.0,5.101865797201148,0.4199856329214796,57.66412124794948,9.15169356120682,0.4090909090909091,0.340796298393023,0.31488552534581377,0.14568789969384932,0.12772700876417536,6.1957562244934765,1.2232204658105215
Ruprecht_82,146.4085,-54.001,1.995,0.077,8.64,0.104,-0.006,0.036,1.195,0.096,182,-1.87732,0.56714,2.34582,0.34274,0.00647,0.03211,1.80088,0.11487,483,96,0.5403726708074534,0.64318,0.22072,1.27991,1.97577,0.32147,0.00039,290.0,2.215469280603623,0.17932006695538258,18.7588835908073,2.943205321919004,0.4782608695652174,0.4538962419277492,0.38405548582012206,0.14931707721051202,0.11851979149566867,23.269819343304576,6.661913061002789
Ruprecht_84,147.2877,-65.2649,1.788,0.049,8.317,0.199,-0.007,0.05,0.741,0.101,110,-1.73955,0.38429,1.79561,0.34975,-0.01919,0.03795,1.4967,0.08287,347,69,0.3838383838383838,0.59972,0.23779,1.36435,1.58644,0.20955,0.15038,159.0,1.2397577794272743,0.16572652596509008,5.814626685446831,1.301375874896586,0.3434343434343434,0.3368899236294807,0.2953615384900895,0.16946618066914357,0.15282703048591026,35.68438060947435,18.19734470516394
Ruprecht_91,161.9483,-57.4822,1.022,0.004,8.052,0.116,0.014,0.033,0.316,0.04,253,-1.57912,0.28339,1.59868,0.24684,-0.0887,0.0351,1.67828,0.06169,477,95,0.33004926108374383,0.52741,0.29644,1.28586,3.48656,0.2197,0.00367,370.0,3.2967702800062115,0.2949105586796358,41.586604441252106,6.948947911421971,0.3054187192118227,0.3120614901557143,0.2864405096763392,0.15745780470879803,0.1460920006677312,2.710482068253157,0.8539668530237413
Ruprecht_93,166.0466,-61.3718,2.015,0.05,8.503,0.126,0.019,0.056,0.89,0.087,193,-1.06897,0.25739,1.81795,0.18757,0.03966,0.0296,1.73498,0.06854,502,100,0.4117647058823529,0.55214,0.25231,1.27357,1.43856,0.20571,0.11058,296.0,2.159290120723618,0.1220948099580079,17.993820264428802,2.3539755157096858,0.37254901960784315,0.36481624567344983,0.3244762146635892,0.1474859718843181,0.13430581372024883,17.696061619670765,5.631885390432735
Ruprecht_98,179.8986,-64.474,0.459,0.016,8.711,0.078,-0.127,0.082,0.77,0.154,112,-0.44323,0.24102,1.73953,0.24012,-0.16802,0.04529,1.4521,0.04916,259,51,0.4857142857142857,0.69753,0.1966,1.14572,4.4918,0.21315,0.13951,170.0,3.514425938011698,0.6815643021690404,33.80061044103812,10.380491942827195,0.4666666666666667,0.4387658255053826,0.41859386172241275,0.21104553085363942,0.19291141701520628,15.208117394185104,5.410608200049005
